0,1,2,3,4,5,6,7,8,9
10.999166666666667,8.146363636363636,8.348333333333334,12.295833333333334,18.9725,26.8225,16.863333333333333,12.079166666666666,7.724444444444444,8.111666666666666
5.519166666666667,10.999166666666667,8.146363636363636,8.348333333333334,12.295833333333334,18.9725,26.8225,16.863333333333333,12.079166666666666,7.724444444444444
3.7775,5.519166666666667,10.999166666666667,8.146363636363636,8.348333333333334,12.295833333333334,18.9725,26.8225,16.863333333333333,12.079166666666666
6.745833333333334,3.7775,5.519166666666667,10.999166666666667,8.146363636363636,8.348333333333334,12.295833333333334,18.9725,26.8225,16.863333333333333
7.194166666666667,6.745833333333334,3.7775,5.519166666666667,10.999166666666667,8.146363636363636,8.348333333333334,12.295833333333334,18.9725,26.8225
11.918333333333335,7.194166666666667,6.745833333333334,3.7775,5.519166666666667,10.999166666666667,8.146363636363636,8.348333333333334,12.295833333333334,18.9725
9.061666666666666,11.918333333333335,7.194166666666667,6.745833333333334,3.7775,5.519166666666667,10.999166666666667,8.146363636363636,8.348333333333334,12.295833333333334
9.141666666666667,9.061666666666666,11.918333333333335,7.194166666666667,6.745833333333334,3.7775,5.519166666666667,10.999166666666667,8.146363636363636,8.348333333333334
14.205833333333333,9.141666666666667,9.061666666666666,11.918333333333335,7.194166666666667,6.745833333333334,3.7775,5.519166666666667,10.999166666666667,8.146363636363636
9.743333333333334,14.205833333333333,9.141666666666667,9.061666666666666,11.918333333333335,7.194166666666667,6.745833333333334,3.7775,5.519166666666667,10.999166666666667
9.275833333333333,9.743333333333334,14.205833333333333,9.141666666666667,9.061666666666666,11.918333333333335,7.194166666666667,6.745833333333334,3.7775,5.519166666666667
14.025,9.275833333333333,9.743333333333334,14.205833333333333,9.141666666666667,9.061666666666666,11.918333333333335,7.194166666666667,6.745833333333334,3.7775
15.015,14.025,9.275833333333333,9.743333333333334,14.205833333333333,9.141666666666667,9.061666666666666,11.918333333333335,7.194166666666667,6.745833333333334
16.5025,15.015,14.025,9.275833333333333,9.743333333333334,14.205833333333333,9.141666666666667,9.061666666666666,11.918333333333335,7.194166666666667
18.785833333333333,16.5025,15.015,14.025,9.275833333333333,9.743333333333334,14.205833333333333,9.141666666666667,9.061666666666666,11.918333333333335
10.4725,18.785833333333333,16.5025,15.015,14.025,9.275833333333333,9.743333333333334,14.205833333333333,9.141666666666667,9.061666666666666
9.5025,10.4725,18.785833333333333,16.5025,15.015,14.025,9.275833333333333,9.743333333333334,14.205833333333333,9.141666666666667
11.348333333333334,9.5025,10.4725,18.785833333333333,16.5025,15.015,14.025,9.275833333333333,9.743333333333334,14.205833333333333
18.752000000000002,11.348333333333334,9.5025,10.4725,18.785833333333333,16.5025,15.015,14.025,9.275833333333333,9.743333333333334
15.015,18.752000000000002,11.348333333333334,9.5025,10.4725,18.785833333333333,16.5025,15.015,14.025,9.275833333333333
12.018333333333333,15.015,18.752000000000002,11.348333333333334,9.5025,10.4725,18.785833333333333,16.5025,15.015,14.025
8.839166666666666,12.018333333333333,15.015,18.752000000000002,11.348333333333334,9.5025,10.4725,18.785833333333333,16.5025,15.015
9.083333333333334,8.839166666666666,12.018333333333333,15.015,18.752000000000002,11.348333333333334,9.5025,10.4725,18.785833333333333,16.5025
8.7225,9.083333333333334,8.839166666666666,12.018333333333333,15.015,18.752000000000002,11.348333333333334,9.5025,10.4725,18.785833333333333
6.507272727272727,8.7225,9.083333333333334,8.839166666666666,12.018333333333333,15.015,18.752000000000002,11.348333333333334,9.5025,10.4725
5.229166666666667,6.507272727272727,8.7225,9.083333333333334,8.839166666666666,12.018333333333333,15.015,18.752000000000002,11.348333333333334,9.5025
5.1033333333333335,5.229166666666667,6.507272727272727,8.7225,9.083333333333334,8.839166666666666,12.018333333333333,15.015,18.752000000000002,11.348333333333334
9.735833333333334,5.1033333333333335,5.229166666666667,6.507272727272727,8.7225,9.083333333333334,8.839166666666666,12.018333333333333,15.015,18.752000000000002
12.264166666666668,9.735833333333334,5.1033333333333335,5.229166666666667,6.507272727272727,8.7225,9.083333333333334,8.839166666666666,12.018333333333333,15.015
13.678333333333333,12.264166666666668,9.735833333333334,5.1033333333333335,5.229166666666667,6.507272727272727,8.7225,9.083333333333334,8.839166666666666,12.018333333333333
8.514166666666666,13.678333333333333,12.264166666666668,9.735833333333334,5.1033333333333335,5.229166666666667,6.507272727272727,8.7225,9.083333333333334,8.839166666666666
7.021666666666667,8.514166666666666,13.678333333333333,12.264166666666668,9.735833333333334,5.1033333333333335,5.229166666666667,6.507272727272727,8.7225,9.083333333333334
10.255,7.021666666666667,8.514166666666666,13.678333333333333,12.264166666666668,9.735833333333334,5.1033333333333335,5.229166666666667,6.507272727272727,8.7225
10.8525,10.255,7.021666666666667,8.514166666666666,13.678333333333333,12.264166666666668,9.735833333333334,5.1033333333333335,5.229166666666667,6.507272727272727
19.874166666666667,10.8525,10.255,7.021666666666667,8.514166666666666,13.678333333333333,12.264166666666668,9.735833333333334,5.1033333333333335,5.229166666666667
26.0575,19.874166666666667,10.8525,10.255,7.021666666666667,8.514166666666666,13.678333333333333,12.264166666666668,9.735833333333334,5.1033333333333335
17.755,26.0575,19.874166666666667,10.8525,10.255,7.021666666666667,8.514166666666666,13.678333333333333,12.264166666666668,9.735833333333334
17.813333333333336,17.755,26.0575,19.874166666666667,10.8525,10.255,7.021666666666667,8.514166666666666,13.678333333333333,12.264166666666668
15.575833333333334,17.813333333333336,17.755,26.0575,19.874166666666667,10.8525,10.255,7.021666666666667,8.514166666666666,13.678333333333333
12.579230769230769,15.575833333333334,17.813333333333336,17.755,26.0575,19.874166666666667,10.8525,10.255,7.021666666666667,8.514166666666666
11.108333333333334,12.579230769230769,15.575833333333334,17.813333333333336,17.755,26.0575,19.874166666666667,10.8525,10.255,7.021666666666667
10.805833333333334,11.108333333333334,12.579230769230769,15.575833333333334,17.813333333333336,17.755,26.0575,19.874166666666667,10.8525,10.255
10.535,10.805833333333334,11.108333333333334,12.579230769230769,15.575833333333334,17.813333333333336,17.755,26.0575,19.874166666666667,10.8525
14.681666666666667,10.535,10.805833333333334,11.108333333333334,12.579230769230769,15.575833333333334,17.813333333333336,17.755,26.0575,19.874166666666667
18.949166666666667,14.681666666666667,10.535,10.805833333333334,11.108333333333334,12.579230769230769,15.575833333333334,17.813333333333336,17.755,26.0575
19.591666666666665,18.949166666666667,14.681666666666667,10.535,10.805833333333334,11.108333333333334,12.579230769230769,15.575833333333334,17.813333333333336,17.755
15.510833333333332,19.591666666666665,18.949166666666667,14.681666666666667,10.535,10.805833333333334,11.108333333333334,12.579230769230769,15.575833333333334,17.813333333333336
10.75,15.510833333333332,19.591666666666665,18.949166666666667,14.681666666666667,10.535,10.805833333333334,11.108333333333334,12.579230769230769,15.575833333333334
6.160833333333334,10.75,15.510833333333332,19.591666666666665,18.949166666666667,14.681666666666667,10.535,10.805833333333334,11.108333333333334,12.579230769230769
4.115833333333334,6.160833333333334,10.75,15.510833333333332,19.591666666666665,18.949166666666667,14.681666666666667,10.535,10.805833333333334,11.108333333333334
5.723333333333333,4.115833333333334,6.160833333333334,10.75,15.510833333333332,19.591666666666665,18.949166666666667,14.681666666666667,10.535,10.805833333333334
6.360833333333333,5.723333333333333,4.115833333333334,6.160833333333334,10.75,15.510833333333332,19.591666666666665,18.949166666666667,14.681666666666667,10.535
7.989166666666667,6.360833333333333,5.723333333333333,4.115833333333334,6.160833333333334,10.75,15.510833333333332,19.591666666666665,18.949166666666667,14.681666666666667
9.109166666666667,7.989166666666667,6.360833333333333,5.723333333333333,4.115833333333334,6.160833333333334,10.75,15.510833333333332,19.591666666666665,18.949166666666667
13.464166666666666,9.109166666666667,7.989166666666667,6.360833333333333,5.723333333333333,4.115833333333334,6.160833333333334,10.75,15.510833333333332,19.591666666666665
14.723333333333334,13.464166666666666,9.109166666666667,7.989166666666667,6.360833333333333,5.723333333333333,4.115833333333334,6.160833333333334,10.75,15.510833333333332
9.508333333333333,14.723333333333334,13.464166666666666,9.109166666666667,7.989166666666667,6.360833333333333,5.723333333333333,4.115833333333334,6.160833333333334,10.75
7.579166666666667,9.508333333333333,14.723333333333334,13.464166666666666,9.109166666666667,7.989166666666667,6.360833333333333,5.723333333333333,4.115833333333334,6.160833333333334
5.1674999999999995,7.579166666666667,9.508333333333333,14.723333333333334,13.464166666666666,9.109166666666667,7.989166666666667,6.360833333333333,5.723333333333333,4.115833333333334
8.544545454545455,5.1674999999999995,7.579166666666667,9.508333333333333,14.723333333333334,13.464166666666666,9.109166666666667,7.989166666666667,6.360833333333333,5.723333333333333
11.598333333333334,8.544545454545455,5.1674999999999995,7.579166666666667,9.508333333333333,14.723333333333334,13.464166666666666,9.109166666666667,7.989166666666667,6.360833333333333
8.98,11.598333333333334,8.544545454545455,5.1674999999999995,7.579166666666667,9.508333333333333,14.723333333333334,13.464166666666666,9.109166666666667,7.989166666666667
16.24416666666667,8.98,11.598333333333334,8.544545454545455,5.1674999999999995,7.579166666666667,9.508333333333333,14.723333333333334,13.464166666666666,9.109166666666667
8.485,16.24416666666667,8.98,11.598333333333334,8.544545454545455,5.1674999999999995,7.579166666666667,9.508333333333333,14.723333333333334,13.464166666666666
7.273333333333333,8.485,16.24416666666667,8.98,11.598333333333334,8.544545454545455,5.1674999999999995,7.579166666666667,9.508333333333333,14.723333333333334
6.429166666666667,7.273333333333333,8.485,16.24416666666667,8.98,11.598333333333334,8.544545454545455,5.1674999999999995,7.579166666666667,9.508333333333333
9.5175,6.429166666666667,7.273333333333333,8.485,16.24416666666667,8.98,11.598333333333334,8.544545454545455,5.1674999999999995,7.579166666666667
9.425833333333333,9.5175,6.429166666666667,7.273333333333333,8.485,16.24416666666667,8.98,11.598333333333334,8.544545454545455,5.1674999999999995
9.205833333333333,9.425833333333333,9.5175,6.429166666666667,7.273333333333333,8.485,16.24416666666667,8.98,11.598333333333334,8.544545454545455
11.8925,9.205833333333333,9.425833333333333,9.5175,6.429166666666667,7.273333333333333,8.485,16.24416666666667,8.98,11.598333333333334
11.335,11.8925,9.205833333333333,9.425833333333333,9.5175,6.429166666666667,7.273333333333333,8.485,16.24416666666667,8.98
9.870833333333334,11.335,11.8925,9.205833333333333,9.425833333333333,9.5175,6.429166666666667,7.273333333333333,8.485,16.24416666666667
6.055833333333333,9.870833333333334,11.335,11.8925,9.205833333333333,9.425833333333333,9.5175,6.429166666666667,7.273333333333333,8.485
6.088181818181818,6.055833333333333,9.870833333333334,11.335,11.8925,9.205833333333333,9.425833333333333,9.5175,6.429166666666667,7.273333333333333
5.0424999999999995,6.088181818181818,6.055833333333333,9.870833333333334,11.335,11.8925,9.205833333333333,9.425833333333333,9.5175,6.429166666666667
4.836666666666667,5.0424999999999995,6.088181818181818,6.055833333333333,9.870833333333334,11.335,11.8925,9.205833333333333,9.425833333333333,9.5175
6.172499999999999,4.836666666666667,5.0424999999999995,6.088181818181818,6.055833333333333,9.870833333333334,11.335,11.8925,9.205833333333333,9.425833333333333
4.655833333333333,6.172499999999999,4.836666666666667,5.0424999999999995,6.088181818181818,6.055833333333333,9.870833333333334,11.335,11.8925,9.205833333333333
5.694166666666667,4.655833333333333,6.172499999999999,4.836666666666667,5.0424999999999995,6.088181818181818,6.055833333333333,9.870833333333334,11.335,11.8925
4.4991666666666665,5.694166666666667,4.655833333333333,6.172499999999999,4.836666666666667,5.0424999999999995,6.088181818181818,6.055833333333333,9.870833333333334,11.335
6.421666666666667,4.4991666666666665,5.694166666666667,4.655833333333333,6.172499999999999,4.836666666666667,5.0424999999999995,6.088181818181818,6.055833333333333,9.870833333333334
6.645,6.421666666666667,4.4991666666666665,5.694166666666667,4.655833333333333,6.172499999999999,4.836666666666667,5.0424999999999995,6.088181818181818,6.055833333333333
5.334166666666667,6.645,6.421666666666667,4.4991666666666665,5.694166666666667,4.655833333333333,6.172499999999999,4.836666666666667,5.0424999999999995,6.088181818181818
9.518333333333333,5.334166666666667,6.645,6.421666666666667,4.4991666666666665,5.694166666666667,4.655833333333333,6.172499999999999,4.836666666666667,5.0424999999999995
7.111666666666667,9.518333333333333,5.334166666666667,6.645,6.421666666666667,4.4991666666666665,5.694166666666667,4.655833333333333,6.172499999999999,4.836666666666667
5.82,7.111666666666667,9.518333333333333,5.334166666666667,6.645,6.421666666666667,4.4991666666666665,5.694166666666667,4.655833333333333,6.172499999999999
6.197500000000001,5.82,7.111666666666667,9.518333333333333,5.334166666666667,6.645,6.421666666666667,4.4991666666666665,5.694166666666667,4.655833333333333
4.6674999999999995,6.197500000000001,5.82,7.111666666666667,9.518333333333333,5.334166666666667,6.645,6.421666666666667,4.4991666666666665,5.694166666666667
3.8725,4.6674999999999995,6.197500000000001,5.82,7.111666666666667,9.518333333333333,5.334166666666667,6.645,6.421666666666667,4.4991666666666665
6.504166666666666,3.8725,4.6674999999999995,6.197500000000001,5.82,7.111666666666667,9.518333333333333,5.334166666666667,6.645,6.421666666666667
8.143333333333333,6.504166666666666,3.8725,4.6674999999999995,6.197500000000001,5.82,7.111666666666667,9.518333333333333,5.334166666666667,6.645
12.289166666666667,8.143333333333333,6.504166666666666,3.8725,4.6674999999999995,6.197500000000001,5.82,7.111666666666667,9.518333333333333,5.334166666666667
10.86,12.289166666666667,8.143333333333333,6.504166666666666,3.8725,4.6674999999999995,6.197500000000001,5.82,7.111666666666667,9.518333333333333
6.978333333333333,10.86,12.289166666666667,8.143333333333333,6.504166666666666,3.8725,4.6674999999999995,6.197500000000001,5.82,7.111666666666667
5.4433333333333325,6.978333333333333,10.86,12.289166666666667,8.143333333333333,6.504166666666666,3.8725,4.6674999999999995,6.197500000000001,5.82
3.8833333333333333,5.4433333333333325,6.978333333333333,10.86,12.289166666666667,8.143333333333333,6.504166666666666,3.8725,4.6674999999999995,6.197500000000001
3.151818181818182,3.8833333333333333,5.4433333333333325,6.978333333333333,10.86,12.289166666666667,8.143333333333333,6.504166666666666,3.8725,4.6674999999999995
2.9758333333333336,3.151818181818182,3.8833333333333333,5.4433333333333325,6.978333333333333,10.86,12.289166666666667,8.143333333333333,6.504166666666666,3.8725
2.330833333333333,2.9758333333333336,3.151818181818182,3.8833333333333333,5.4433333333333325,6.978333333333333,10.86,12.289166666666667,8.143333333333333,6.504166666666666
2.415833333333333,2.330833333333333,2.9758333333333336,3.151818181818182,3.8833333333333333,5.4433333333333325,6.978333333333333,10.86,12.289166666666667,8.143333333333333
2.7616666666666667,2.415833333333333,2.330833333333333,2.9758333333333336,3.151818181818182,3.8833333333333333,5.4433333333333325,6.978333333333333,10.86,12.289166666666667
4.536666666666666,2.7616666666666667,2.415833333333333,2.330833333333333,2.9758333333333336,3.151818181818182,3.8833333333333333,5.4433333333333325,6.978333333333333,10.86
6.843333333333334,4.536666666666666,2.7616666666666667,2.415833333333333,2.330833333333333,2.9758333333333336,3.151818181818182,3.8833333333333333,5.4433333333333325,6.978333333333333
7.863333333333333,6.843333333333334,4.536666666666666,2.7616666666666667,2.415833333333333,2.330833333333333,2.9758333333333336,3.151818181818182,3.8833333333333333,5.4433333333333325
6.456666666666667,7.863333333333333,6.843333333333334,4.536666666666666,2.7616666666666667,2.415833333333333,2.330833333333333,2.9758333333333336,3.151818181818182,3.8833333333333333
5.44,6.456666666666667,7.863333333333333,6.843333333333334,4.536666666666666,2.7616666666666667,2.415833333333333,2.330833333333333,2.9758333333333336,3.151818181818182
6.2941666666666665,5.44,6.456666666666667,7.863333333333333,6.843333333333334,4.536666666666666,2.7616666666666667,2.415833333333333,2.330833333333333,2.9758333333333336
5.2,6.2941666666666665,5.44,6.456666666666667,7.863333333333333,6.843333333333334,4.536666666666666,2.7616666666666667,2.415833333333333,2.330833333333333
4.0975,5.2,6.2941666666666665,5.44,6.456666666666667,7.863333333333333,6.843333333333334,4.536666666666666,2.7616666666666667,2.415833333333333
4.541666666666667,4.0975,5.2,6.2941666666666665,5.44,6.456666666666667,7.863333333333333,6.843333333333334,4.536666666666666,2.7616666666666667
4.3625,4.541666666666667,4.0975,5.2,6.2941666666666665,5.44,6.456666666666667,7.863333333333333,6.843333333333334,4.536666666666666
3.34,4.3625,4.541666666666667,4.0975,5.2,6.2941666666666665,5.44,6.456666666666667,7.863333333333333,6.843333333333334
4.761666666666667,3.34,4.3625,4.541666666666667,4.0975,5.2,6.2941666666666665,5.44,6.456666666666667,7.863333333333333
4.214166666666666,4.761666666666667,3.34,4.3625,4.541666666666667,4.0975,5.2,6.2941666666666665,5.44,6.456666666666667
10.408333333333333,4.214166666666666,4.761666666666667,3.34,4.3625,4.541666666666667,4.0975,5.2,6.2941666666666665,5.44
18.5925,10.408333333333333,4.214166666666666,4.761666666666667,3.34,4.3625,4.541666666666667,4.0975,5.2,6.2941666666666665
11.699166666666665,18.5925,10.408333333333333,4.214166666666666,4.761666666666667,3.34,4.3625,4.541666666666667,4.0975,5.2
11.165833333333333,11.699166666666665,18.5925,10.408333333333333,4.214166666666666,4.761666666666667,3.34,4.3625,4.541666666666667,4.0975
7.030833333333334,11.165833333333333,11.699166666666665,18.5925,10.408333333333333,4.214166666666666,4.761666666666667,3.34,4.3625,4.541666666666667
8.539166666666667,7.030833333333334,11.165833333333333,11.699166666666665,18.5925,10.408333333333333,4.214166666666666,4.761666666666667,3.34,4.3625
4.951666666666667,8.539166666666667,7.030833333333334,11.165833333333333,11.699166666666665,18.5925,10.408333333333333,4.214166666666666,4.761666666666667,3.34
3.5399999999999996,4.951666666666667,8.539166666666667,7.030833333333334,11.165833333333333,11.699166666666665,18.5925,10.408333333333333,4.214166666666666,4.761666666666667
3.516666666666667,3.5399999999999996,4.951666666666667,8.539166666666667,7.030833333333334,11.165833333333333,11.699166666666665,18.5925,10.408333333333333,4.214166666666666
7.336666666666667,3.516666666666667,3.5399999999999996,4.951666666666667,8.539166666666667,7.030833333333334,11.165833333333333,11.699166666666665,18.5925,10.408333333333333
4.346666666666667,7.336666666666667,3.516666666666667,3.5399999999999996,4.951666666666667,8.539166666666667,7.030833333333334,11.165833333333333,11.699166666666665,18.5925
3.1891666666666665,4.346666666666667,7.336666666666667,3.516666666666667,3.5399999999999996,4.951666666666667,8.539166666666667,7.030833333333334,11.165833333333333,11.699166666666665
3.6008333333333336,3.1891666666666665,4.346666666666667,7.336666666666667,3.516666666666667,3.5399999999999996,4.951666666666667,8.539166666666667,7.030833333333334,11.165833333333333
4.026666666666666,3.6008333333333336,3.1891666666666665,4.346666666666667,7.336666666666667,3.516666666666667,3.5399999999999996,4.951666666666667,8.539166666666667,7.030833333333334
4.785833333333334,4.026666666666666,3.6008333333333336,3.1891666666666665,4.346666666666667,7.336666666666667,3.516666666666667,3.5399999999999996,4.951666666666667,8.539166666666667
6.315,4.785833333333334,4.026666666666666,3.6008333333333336,3.1891666666666665,4.346666666666667,7.336666666666667,3.516666666666667,3.5399999999999996,4.951666666666667
10.853333333333333,6.315,4.785833333333334,4.026666666666666,3.6008333333333336,3.1891666666666665,4.346666666666667,7.336666666666667,3.516666666666667,3.5399999999999996
10.104166666666666,10.853333333333333,6.315,4.785833333333334,4.026666666666666,3.6008333333333336,3.1891666666666665,4.346666666666667,7.336666666666667,3.516666666666667
10.4525,10.104166666666666,10.853333333333333,6.315,4.785833333333334,4.026666666666666,3.6008333333333336,3.1891666666666665,4.346666666666667,7.336666666666667
14.289166666666667,10.4525,10.104166666666666,10.853333333333333,6.315,4.785833333333334,4.026666666666666,3.6008333333333336,3.1891666666666665,4.346666666666667
6.973636363636363,14.289166666666667,10.4525,10.104166666666666,10.853333333333333,6.315,4.785833333333334,4.026666666666666,3.6008333333333336,3.1891666666666665
5.319166666666667,6.973636363636363,14.289166666666667,10.4525,10.104166666666666,10.853333333333333,6.315,4.785833333333334,4.026666666666666,3.6008333333333336
4.986666666666667,5.319166666666667,6.973636363636363,14.289166666666667,10.4525,10.104166666666666,10.853333333333333,6.315,4.785833333333334,4.026666666666666
4.696666666666666,4.986666666666667,5.319166666666667,6.973636363636363,14.289166666666667,10.4525,10.104166666666666,10.853333333333333,6.315,4.785833333333334
19.225,4.696666666666666,4.986666666666667,5.319166666666667,6.973636363636363,14.289166666666667,10.4525,10.104166666666666,10.853333333333333,6.315
21.22,19.225,4.696666666666666,4.986666666666667,5.319166666666667,6.973636363636363,14.289166666666667,10.4525,10.104166666666666,10.853333333333333
16.599090909090908,21.22,19.225,4.696666666666666,4.986666666666667,5.319166666666667,6.973636363636363,14.289166666666667,10.4525,10.104166666666666
14.080833333333333,16.599090909090908,21.22,19.225,4.696666666666666,4.986666666666667,5.319166666666667,6.973636363636363,14.289166666666667,10.4525
16.48,14.080833333333333,16.599090909090908,21.22,19.225,4.696666666666666,4.986666666666667,5.319166666666667,6.973636363636363,14.289166666666667
6.6691666666666665,16.48,14.080833333333333,16.599090909090908,21.22,19.225,4.696666666666666,4.986666666666667,5.319166666666667,6.973636363636363
3.8658333333333332,6.6691666666666665,16.48,14.080833333333333,16.599090909090908,21.22,19.225,4.696666666666666,4.986666666666667,5.319166666666667
7.169999999999999,3.8658333333333332,6.6691666666666665,16.48,14.080833333333333,16.599090909090908,21.22,19.225,4.696666666666666,4.986666666666667
9.539166666666667,7.169999999999999,3.8658333333333332,6.6691666666666665,16.48,14.080833333333333,16.599090909090908,21.22,19.225,4.696666666666666
11.896363636363638,9.539166666666667,7.169999999999999,3.8658333333333332,6.6691666666666665,16.48,14.080833333333333,16.599090909090908,21.22,19.225
13.083333333333334,11.896363636363638,9.539166666666667,7.169999999999999,3.8658333333333332,6.6691666666666665,16.48,14.080833333333333,16.599090909090908,21.22
14.66625,13.083333333333334,11.896363636363638,9.539166666666667,7.169999999999999,3.8658333333333332,6.6691666666666665,16.48,14.080833333333333,16.599090909090908
16.8,14.66625,13.083333333333334,11.896363636363638,9.539166666666667,7.169999999999999,3.8658333333333332,6.6691666666666665,16.48,14.080833333333333
15.9,16.8,14.66625,13.083333333333334,11.896363636363638,9.539166666666667,7.169999999999999,3.8658333333333332,6.6691666666666665,16.48
4.746666666666667,15.9,16.8,14.66625,13.083333333333334,11.896363636363638,9.539166666666667,7.169999999999999,3.8658333333333332,6.6691666666666665
8.945454545454545,4.746666666666667,15.9,16.8,14.66625,13.083333333333334,11.896363636363638,9.539166666666667,7.169999999999999,3.8658333333333332
7.648000000000001,8.945454545454545,4.746666666666667,15.9,16.8,14.66625,13.083333333333334,11.896363636363638,9.539166666666667,7.169999999999999
4.87,7.648000000000001,8.945454545454545,4.746666666666667,15.9,16.8,14.66625,13.083333333333334,11.896363636363638,9.539166666666667
3.885833333333333,4.87,7.648000000000001,8.945454545454545,4.746666666666667,15.9,16.8,14.66625,13.083333333333334,11.896363636363638
